,M,b,dif,info,spread
0,0,0.0,55.74978166807614,1,0
0,0,0.0,-3.7288518779748756,1,0
0,0,0.0,-7.844729219945975,1,0
0,0,0.0,18.477158144376972,1,0
0,0,0.0,-2.450228653404338,1,0
0,0,0.0,33.07373466711397,1,0
0,0,0.0,-24.929392445450958,1,0
0,0,0.0,-2.3107433916968603,1,0
0,0,0.0,23.01305437213091,1,0
0,0,0.0,-22.032019145098275,1,0
0,0,0.0,-40.98112232168455,1,0
0,0,0.0,-56.78811301501355,1,0
0,0,0.0,28.97980261921157,1,0
0,0,0.0,40.450560797020216,1,0
0,0,0.0,26.758843917342574,1,0
0,0,0.0,-40.037809022920555,1,0
0,0,0.0,-28.328677714031073,1,0
0,0,0.0,-46.06667310279067,1,0
0,0,0.0,-53.41853184242564,1,0
0,0,0.0,59.7020162070412,1,0
0,0,0.0,36.073894586932056,1,0
0,0,0.0,7.168278103501507,1,0
0,0,0.0,41.103197143066154,1,0
0,0,0.0,27.66043650186475,1,0
0,0,0.0,64.10065314809094,1,0
0,0,0.0,23.411823833350354,1,0
0,0,0.0,-15.711069605796638,1,0
0,0,0.0,-39.65716558426311,1,0
0,0,0.0,13.083095590547373,1,0
0,0,0.0,-22.14736818264214,1,0
0,0,0.0,-1.570902129807564,1,0
0,0,0.0,38.300739579118044,1,0
0,0,0.0,47.2751982610273,1,0
0,0,0.0,-55.01304163694135,1,0
0,0,0.0,-43.451387073551814,1,0
0,0,0.0,-47.23857480457468,1,0
0,0,0.0,-7.8042311141994105,1,0
0,0,0.0,55.63976760234391,1,0
0,0,0.0,-9.300939093060151,1,0
0,0,0.0,24.85935469557012,1,0
0,0,0.0,-15.736969404924139,1,0
0,0,0.0,36.184940670080096,1,0
0,0,0.0,49.87951424372204,1,0
0,0,0.0,-4.394848517421224,1,0
0,0,0.0,11.838501750634805,1,0
0,0,0.0,-80.79777575437083,1,0
0,0,0.0,-4.932171501999392,1,0
0,0,0.0,31.732045713572006,1,0
0,0,0.0,50.130264618749834,1,0
0,0,0.0,-6.430175946723466,1,0
0,0,0.0,16.783618637464997,1,0
0,0,0.0,-43.68527804570908,1,0
0,0,0.0,-0.12268457411300915,1,0
0,0,0.0,54.96650517223452,1,0
0,0,0.0,16.273252146296727,1,0
0,0,0.0,-53.11107658940546,1,0
0,0,0.0,18.881481658618668,1,0
0,0,0.0,-24.90571280275526,1,0
0,0,0.0,-9.99219881901763,1,0
0,0,0.0,42.61453384480865,1,0
0,0,0.0,36.36755524856335,1,0
0,0,0.0,-59.631131617308256,1,0
0,0,0.0,32.44529151083998,1,0
0,0,0.0,-79.5640608749502,1,0
0,0,0.0,-48.97398140974633,1,0
0,0,0.0,-49.567693675817736,1,0
0,0,0.0,-29.756326488934974,1,0
0,0,0.0,6.492606178451524,1,0
0,0,0.0,-47.185553817876325,1,0
0,0,0.0,-46.254772174557274,1,0
0,0,0.0,-5.202688670733096,1,0
0,0,0.0,-77.36678109731565,1,0
0,0,0.0,-18.119579371767713,1,0
0,0,0.0,12.602025601396463,1,0
0,0,0.0,-40.899124158119776,1,0
0,0,0.0,22.307316178438214,1,0
0,0,0.0,7.116432599678774,1,0
0,0,0.0,-48.17718858770104,1,0
0,0,0.0,2.1440119778205826,1,0
0,0,0.0,-3.827219712070473,1,0
